ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
29461;59;Male;2000;SC;243;9;5
29585;63;Female;3000;SC;45;4;5
32127;40;Female;7000;FL;65;8;2
33609;85;Female;1000;FL;32;4;5
47250;76;Male;2000;IN;20;1;20
34470;70;Female;3000;FL;72;11;5
76133;76;Male;5000;TX;25;2;10
66605;49;Female;2000;KS;55;4;10
36866;76;Male;1000;AL;40;3;10
28083;63;Male;6000;NC;149;16;5
67216;53;Male;4000;KS;105;10;5
28152;79;Male;6000;NC;15;1;15
78612;52;Female;4000;TX;94;8;5
90062;71;Female;1000;CA;111;7;5
67579;26;Female;2000;KS;90;12;3
30033;49;Male;5000;GA;104;11;5
75862;75;Male;2000;TX;130;6;15
33351;36;Female;4000;FL;155;18;5
70072;65;Female;4000;LA;54;3;6
30236;75;Female;2000;GA;195;15;5
39553;46;Male;5000;MS;40;2;20
94904;86;Male;7000;CA;35;2;10
92071;52;Male;6000;CA;150;12;5
60624;68;U;2000;IL;103;14;5
84092;39;Male;7000;UT;67;3;20
77477;50;Male;6000;TX;65;4;10
52411;37;Female;6000;IA;80;7;10
85748;83;Female;4000;AZ;122;10;5
60202;52;Female;3000;IL;20;1;20
46952;52;Male;5000;IN;68;6;5
96825;31;Female;3000;HI;37;4;5
78411;72;Female;5000;TX;206;12;5
98221;42;Male;4000;WA;25;1;25
97058;92;Female;1000;OR;45;4;5
47390;70;Male;3000;IN;64;5;9
53225;42;Male;4000;WI;40;4;5
34613;90;Male;2000;FL;123;16;3
27529;72;Female;1000;NC;65;8;5
98038;70;Female;6000;WA;20;1;20
60031;81;Male;5000;IL;143;13;5
92504;63;Male;7000;CA;137;14;5
89413;52;Female;7000;NV;30;2;10
48218;72;Female;4000;MI;66;8;5
28539;59;Female;5000;NC;145;22;5
46222;69;Female;2000;IN;51;8;3
53545;70;Female;2000;WI;245;13;6
72454;66;Female;1000;AR;70;5;5
74137;75;Female;4000;OK;98;12;3
32958;78;Male;5000;FL;32;8;2
27107;78;Female;4000;NC;71;7;5
85219;56;Male;7000;AZ;82;10;3
98337;54;Male;5000;WA;15;1;15
29924;59;Female;4000;SC;74;6;5
97201;87;Male;4000;OR;99;14;3
70342;54;Female;4000;LA;123;14;5
28657;66;Male;1000;NC;60;9;3
78839;63;Male;2000;TX;36;4;5
70665;56;Female;5000;LA;30;2;5
35208;58;Male;3000;AL;20;1;20
55115;34;Female;5000;MN;115;7;10
48208;84;Female;1000;MI;28;4;5
70806;94;Male;3000;LA;162;10;10
74135;80;Female;7000;OK;272;10;5
49428;78;Male;7000;MI;246;29;4
60440;44;Male;4000;IL;25;1;25
46901;44;U;3000;IN;220;13;5
58257;68;Female;6000;ND;98;12;5
95209;60;Male;2000;CA;105;14;3
81648;37;Female;2000;CO;96;6;5
94579;72;Male;3000;CA;31;6;3
94086;50;Female;4000;CA;64;13;3
67846;36;Male;4000;KS;276;22;3
65742;24;Male;7000;MO;52;4;5
27282;44;Male;5000;NC;60;6;5
59911;64;Female;5000;MT;54;10;2
95050;51;Male;5000;CA;211;18;5
91722;74;Male;5000;CA;107;27;2
54904;62;Male;5000;WI;100;7;10
49080;78;Female;2000;MI;18;1;18
97202;77;Female;3000;OR;79;12;3
76064;30;Female;5000;TX;197;20;2
27560;58;Female;1000;NC;26;2;10
60089;54;Female;2000;IL;15;1;15
37086;32;Female;3000;TN;49;4;6
96073;94;Female;1000;CA;222;14;3
79936;62;Male;2000;TX;42;4;5
93240;42;Female;7000;CA;92;6;10
90043;76;Female;1000;CA;105;5;15
54730;78;Male;3000;WI;109;11;1
91040;39;Female;6000;CA;71;5;5
90023;78;Female;1000;CA;128;15;5
77443;91;Female;4000;TX;68;16;3
69341;70;Male;2000;NE;136;20;0
40213;80;Female;1000;KY;116;32;2
32935;57;Female;4000;FL;59;9;3
78418;48;Female;3000;TX;37;6;5
95820;83;Male;2000;CA;32;3;5
67218;48;Female;7000;KS;55;3;15
72207;66;Male;6000;AR;25;1;25
90056;56;Male;4000;CA;20;1;20
77546;34;Male;6000;TX;108;12;5
29407;90;Male;2000;SC;95;5;15
48219;58;Female;6000;MI;56;6;5
55014;30;Female;5000;MN;124;9;10
28056;44;Male;6000;NC;57;5;5
90810;30;Male;5000;CA;35;4;5
33782;58;Female;4000;FL;22;3;3
72701;68;Female;6000;AR;237;29;2
93907;48;Female;6000;CA;20;1;20
85014;89;Male;4000;AZ;110;17;1
72908;59;Male;3000;AR;73;7;5
39350;43;Male;1000;MS;230;18;4
59313;60;Female;4000;MT;128;18;3
35802;70;Male;4000;AL;54;8;1
61364;30;Male;4000;IL;40;4;5
97045;92;Female;2000;OR;57;6;5
91367;32;U;6000;CA;82;8;6
92250;59;Male;1000;CA;36;6;3
75862;44;Female;2000;TX;15;1;15
97355;70;Male;3000;OR;224;36;3
93117;50;Male;7000;CA;412;21;5
33174;84;Male;5000;FL;66;4;10
93433;78;Male;2000;CA;122;9;5
98390;30;Female;4000;WA;74;6;5
93908;88;Male;7000;CA;31;4;5
95630;96;Male;3000;CA;300;34;5
31714;84;Male;5000;GA;212;24;5
29303;79;Female;1000;SC;107;14;5
91354;39;Female;5000;CA;178;11;10
79764;68;Male;2000;TX;25;2;5
48059;44;Male;5000;MI;30;2;10
95823;37;Female;1000;CA;81;6;10
37659;53;Male;4000;TN;57;4;3
86403;65;Male;5000;AZ;81;7;10
30047;66;Female;7000;GA;50;4;5
95209;80;Female;1000;CA;73;11;5
46528;65;Male;2000;IN;233;16;6
95628;68;Female;2000;CA;132;10;5
54750;50;Male;5000;WI;93;9;3
33138;66;Female;4000;FL;80;8;5
37404;55;Female;6000;TN;190;20;5
75025;50;Female;6000;TX;119;23;3
55316;43;Female;5000;MN;60;3;10
92591;80;Female;5000;CA;89;20;2
99208;40;Male;2000;WA;104;13;4
77096;83;Female;6000;TX;68;6;5
37919;83;Male;1000;TN;183;17;4
32257;49;Female;3000;FL;25;4;3
79381;46;Female;2000;TX;96;21;3
83530;82;Female;6000;ID;79;17;2
48186;82;Female;4000;MI;29;14;1
97404;90;Female;7000;OR;253;21;4
33176;76;Male;2000;FL;174;21;5
73128;61;Male;5000;OK;370;14;5
29650;73;Female;5000;SC;196;13;10
74959;54;Female;2000;OK;165;14;5
63178;38;Female;4000;MO;115;8;5
99510;72;Male;1000;AK;25;1;25
92653;66;Female;7000;CA;30;1;30
27511;96;Female;6000;NC;85;18;3
90710;73;Male;4000;CA;121;12;7
60521;58;Male;7000;IL;15;1;15
29644;36;Male;7000;SC;25;1;25
94109;68;Female;2000;CA;20;1;20
80030;84;Female;3000;CO;75;12;2
56301;38;Female;4000;MN;96;12;3
47501;50;Male;2000;IN;30;2;10
97824;81;Male;6000;OR;60;6;5
78745;81;Male;1000;TX;203;16;3
73003;77;Male;5000;OK;68;4;15
32219;49;Female;1000;FL;78;7;5
37110;79;Female;2000;TN;43;7;3
37027;39;Male;6000;TN;67;7;5
35803;55;Male;7000;AL;98;7;5
55395;46;Female;7000;MN;80;9;5
50211;67;Female;6000;IA;35;3;10
61523;88;Male;2000;IL;40;3;10
28662;90;Female;1000;NC;209;24;3
63021;42;Male;6000;MO;27;3;5
97386;66;Male;1000;OR;122;13;5
79007;51;Male;4000;TX;37;4;5
48304;84;Male;7000;MI;142;11;5
54155;36;Female;7000;WI;143;22;1
70551;93;Female;4000;LA;181;40;1
89121;66;Male;5000;NV;52;4;10
27370;28;Male;3000;NC;15;1;15
33441;36;Female;4000;FL;15;1;15
54157;50;Male;2000;WI;39;3;10
50310;75;Female;2000;IA;251;23;5
48438;36;Female;5000;MI;27;4;3
34746;83;Female;2000;FL;100;11;5
27856;68;Female;2000;NC;72;9;3
60438;88;Female;1000;IL;492;24;5
53183;54;Male;5000;WI;52;4;10
53220;47;Female;2000;WI;421;34;0
48091;40;Female;5000;MI;62;4;10
60625;84;Female;1000;IL;135;16;5
38654;52;Female;7000;MS;45;3;10
48126;65;Male;7000;MI;135;12;5
60515;47;Female;5000;IL;87;10;5
36360;76;Female;2000;AL;165;10;10
90272;46;Male;6000;CA;39;3;10
48642;28;Male;1000;MI;20;1;20
94404;73;Male;5000;CA;30;3;5
41169;74;Female;3000;KY;55;5;5
85713;83;Female;1000;AZ;217;12;5
60649;67;Female;3000;IL;126;17;5
79065;40;Male;5000;TX;82;5;2
74133;54;Female;4000;OK;45;4;5
70037;77;Male;5000;LA;75;25;2
37043;75;Male;4000;TN;50;5;5
48178;44;Female;7000;MI;30;2;10
46256;86;Male;2000;IN;230;15;10
85739;66;Female;5000;AZ;25;2;10
28714;56;Male;5000;NC;250;5;10
33950;79;Male;2000;FL;117;15;5
55305;54;Female;7000;MN;80;4;10
92705;39;Male;6000;CA;25;1;25
87068;43;Male;7000;NM;36;2;10
63130;63;Female;4000;MO;96;7;10
29067;74;Male;5000;SC;29;5;5
48044;94;Female;1000;MI;267;19;5
30291;85;Female;4000;GA;159;11;5
27513;35;Female;4000;NC;20;1;20
48034;44;Female;6000;MI;18;1;18
32084;76;Female;2000;FL;222;7;15
35226;32;Male;4000;AL;96;8;5
33309;79;Female;2000;FL;60;3;10
92807;38;Female;7000;CA;50;1;50
77007;80;Male;1000;TX;190;12;5
32746;89;Male;2000;FL;147;19;5
53227;80;Male;2000;WI;263;19;3
51232;74;Female;3000;IA;52;23;1
33175;38;Male;1000;FL;109;12;3
54521;30;Male;3000;WI;155;20;5
33328;44;Female;6000;FL;20;1;20
98033;46;Female;5000;WA;50;2;25
37320;65;Male;1000;TN;172;9;5
95148;45;Male;7000;CA;79;7;5
33149;74;Male;7000;FL;107;8;10
61951;47;Male;4000;IL;145;16;3
55304;52;Male;5000;MN;43;8;5
73147;38;Male;1000;OK;94;4;20
48067;40;Female;4000;MI;61;3;10
53538;54;Female;2000;WI;42;3;10
29607;34;Female;6000;SC;56;6;5
91604;66;Female;5000;CA;25;2;10
90638;64;Male;5000;CA;99;11;5
89128;72;Female;5000;NV;275;27;5
55118;46;Female;5000;MN;61;9;2
74033;34;Female;5000;OK;44;4;9
79912;36;Female;5000;TX;91;19;3
30058;77;Female;7000;GA;179;18;3
54129;62;Female;2000;WI;231;39;3
40220;52;Male;4000;KY;72;6;5
30043;40;Male;5000;GA;93;18;3
39211;39;Male;7000;MS;40;4;5
97420;83;Male;6000;OR;231;25;5
89102;65;Male;5000;NV;533;29;5
78213;43;Female;3000;TX;20;4;2
33302;62;Male;3000;FL;44;4;10
91436;80;Male;6000;CA;35;5;3
40601;46;Female;6000;KY;35;4;3
32547;86;Female;1000;FL;200;24;3
90720;50;Female;7000;CA;111;5;5
39567;69;Male;4000;MS;71;5;5
31052;27;Male;5000;GA;26;2;10
32771;47;Female;3000;FL;225;25;4
94112;57;Female;7000;CA;136;20;3
76401;63;Female;6000;TX;54;14;2
76570;88;Male;3000;TX;61;8;2
91770;39;Male;4000;CA;100;10;3
53142;42;Male;7000;WI;35;6;3
32408;75;Female;6000;FL;15;1;15
84103;52;Female;1000;UT;347;34;3
38125;48;Male;5000;TN;25;1;25
53006;88;Male;3000;WI;79;11;5
38663;79;Male;2000;MS;80;5;5
83642;64;Female;5000;ID;209;25;2
91770;52;Female;3000;CA;80;6;10
89104;68;U;4000;NV;53;8;5
60645;88;Male;2000;IL;97;8;5
77090;59;Female;3000;TX;207;19;5
46561;85;Male;4000;IN;389;55;3
64779;55;Female;1000;MO;47;5;5
55417;71;Female;5000;MN;102;10;5
55403;59;Female;7000;MN;253;12;3
48093;41;Male;5000;MI;78;6;5
37015;32;Female;6000;TN;20;1;20
98908;52;Female;2000;WA;138;7;3
89447;61;Male;2000;NV;45;4;5
95969;71;Female;2000;CA;30;2;5
33166;51;Female;7000;FL;80;5;5
74105;50;Female;2000;OK;240;10;15
48745;60;Male;3000;MI;65;5;5
79549;75;Female;4000;TX;30;3;5
94708;76;Male;6000;CA;89;10;3
27858;38;Female;3000;NC;62;5;5
90034;57;Female;4000;CA;171;21;3
96022;68;Female;1000;CA;90;15;5
99016;66;Male;5000;WA;226;27;3
90008;84;Female;1000;CA;60;5;5
60615;58;Female;3000;IL;100;5;5
77632;45;Male;4000;TX;107;11;5
48329;53;Female;7000;MI;130;8;5
90274;61;Female;7000;CA;140;13;10
48331;75;Male;6000;MI;569;17;10
96819;82;Male;5000;HI;57;9;5
46561;46;Male;6000;IN;35;5;5
94403;52;Female;6000;CA;92;10;5
39154;82;Male;3000;MS;455;9;25
55110;88;Female;1000;MN;147;12;5
75644;74;Female;7000;TX;634;48;5
77478;35;Male;5000;TX;162;8;5
37701;88;Male;2000;TN;94;10;5
92301;32;Male;2000;CA;38;3;10
30044;43;Female;4000;GA;30;2;10
77043;51;Female;4000;TX;46;4;5
56264;82;Male;2000;MN;236;38;3
53151;28;Female;7000;WI;124;8;5
80239;68;Female;5000;CO;84;8;5
48933;78;Female;1000;MI;96;10;3
29307;50;Male;4000;SC;15;1;15
84015;44;Female;5000;UT;25;2;10
48180;55;Female;2000;MI;23;2;8
93725;63;Male;2000;CA;66;5;10
34108;90;Female;5000;FL;92;6;10
42240;60;Female;2000;KY;61;6;3
95023;66;Male;7000;CA;24;3;6
28133;63;Female;4000;NC;39;3;10
30030;49;Female;5000;GA;404;46;5
48060;50;Female;6000;MI;90;3;10
60462;40;Female;3000;IL;103;11;5
30656;59;Female;4000;GA;68;7;5
77979;50;Male;4000;TX;35;3;5
89014;64;Female;1000;NV;15;1;15
94577;74;Male;2000;CA;20;1;20
34952;34;Male;2000;FL;99;14;3
29445;49;Male;6000;SC;91;6;10
90026;31;Female;5000;CA;94;7;5
85306;28;Female;5000;AZ;25;3;5
86004;34;Female;3000;AZ;44;3;10
70433;60;Male;5000;LA;50;7;3
31316;38;Female;3000;GA;204;33;3
28311;61;Female;4000;NC;40;3;10
27889;89;Female;5000;NC;163;31;2
52001;41;Female;3000;IA;51;6;5
74403;61;Male;4000;OK;48;11;3
37922;41;Female;7000;TN;47;5;6
74859;48;Female;2000;OK;97;16;3
75692;61;Female;3000;TX;72;10;3
52645;86;Male;2000;IA;110;11;3
36303;73;Male;4000;AL;13;3;1
46368;42;Female;5000;IN;82;8;5
48140;51;Female;4000;MI;94;12;3
33813;55;Male;7000;FL;177;24;5
97301;66;Male;2000;OR;15;1;15
29161;47;Female;4000;SC;80;5;10
29451;60;Male;3000;SC;63;7;3
94538;59;Male;3000;CA;112;10;8
50578;85;Female;1000;IA;35;2;10
36109;97;Male;5000;AL;102;19;1
32159;74;Male;2000;FL;15;1;15
67216;48;Male;3000;KS;74;5;10
48186;70;Female;1000;MI;58;4;3
60153;42;Male;4000;IL;145;9;5
95073;47;Male;7000;CA;131;12;5
76133;40;Male;2000;TX;92;12;5
39429;74;Male;4000;MS;89;15;3
32401;76;Male;2000;FL;155;18;5
33990;24;Female;4000;FL;50;5;5
35023;83;Male;1000;AL;73;20;2
75442;52;Male;5000;TX;15;1;15
89502;81;Female;3000;NV;29;5;3
97391;78;Male;5000;OR;133;11;5
90703;64;Male;6000;CA;60;2;10
73071;82;Male;1000;OK;93;14;3
85718;54;Male;7000;AZ;138;12;5
84065;41;Female;5000;UT;79;9;5
30034;74;Male;4000;GA;139;40;1
35802;57;Female;7000;AL;25;1;25
37308;34;Male;2000;TN;47;4;10
70438;62;Female;3000;LA;73;17;3
98166;46;Male;5000;WA;285;7;15
99567;46;Male;3000;AK;15;1;15
62226;82;Male;3000;IL;47;5;5
34116;85;Female;2000;FL;336;21;5
95827;72;Male;6000;CA;49;7;3
92646;78;Male;4000;CA;288;21;5
48118;82;Female;1000;MI;39;6;5
85219;73;Male;4000;AZ;53;5;3
35068;74;Female;1000;AL;26;2;10
93436;50;Female;5000;CA;22;3;1
34744;58;Male;5000;FL;580;34;5
48025;77;Male;3000;MI;43;7;3
63123;41;Male;3000;MO;35;5;5
47802;70;Female;1000;IN;25;3;5
61111;65;Male;6000;IL;91;10;3
93644;52;Male;1000;CA;50;4;10
48150;34;Male;7000;MI;255;7;10
94549;46;Male;6000;CA;82;7;10
52403;42;Female;7000;IA;48;5;6
93611;32;Female;3000;CA;51;5;3
89444;74;Male;2000;NV;68;10;5
77515;59;Male;5000;TX;143;19;3
98203;38;Male;4000;WA;45;7;5
98148;44;Female;5000;WA;98;9;5
72526;44;Female;4000;AR;163;18;5
55073;48;Male;5000;MN;84;19;2
37218;82;Female;1000;TN;104;8;6
37830;81;Male;6000;TN;45;3;10
85365;58;Male;5000;AZ;118;9;5
63801;84;Male;3000;MO;30;2;10
85220;72;Male;1000;AZ;99;20;3
61525;80;Male;3000;IL;122;14;5
54165;55;Male;7000;WI;167;12;5
98579;64;Female;5000;WA;25;3;5
90059;78;Female;1000;CA;40;4;10
33908;87;Male;5000;FL;62;9;3
77378;50;Male;4000;TX;25;2;5
91303;37;Female;4000;CA;99;5;6
78628;55;Male;5000;TX;35;4;5
94591;42;Female;7000;CA;51;5;5
49546;88;Female;4000;MI;98;7;5
46816;72;Male;2000;IN;15;1;15
32789;76;Female;7000;FL;38;5;3
75228;46;Female;4000;TX;20;2;5
98596;64;Male;3000;WA;30;3;5
94127;75;Male;7000;CA;118;9;5
90025;43;Male;6000;CA;59;7;5
62568;86;Female;6000;IL;140;16;3
33619;42;Female;4000;FL;32;9;2
71052;64;Female;3000;LA;112;10;5
76082;44;Male;5000;TX;83;8;5
75211;45;Female;6000;TX;35;6;3
91911;35;Female;4000;CA;21;2;5
96782;64;Male;6000;HI;20;1;20
61016;52;Female;5000;IL;110;12;5
95687;46;Male;5000;CA;33;2;8
28081;56;Male;6000;NC;115;10;5
90710;53;Female;4000;CA;38;2;13
33480;73;Male;7000;FL;230;7;10
61036;73;Female;1000;IL;73;11;3
97470;61;Female;2000;OR;20;1;20
92586;79;Male;4000;CA;316;30;5
80110;72;Male;2000;CO;15;1;15
78401;77;Female;5000;TX;30;5;3
56171;70;Male;1000;MN;30;2;10
29605;72;Male;2000;SC;118;39;2
60614;71;Female;5000;IL;82;10;3
92887;75;Female;3000;CA;381;24;10
33313;41;Male;5000;FL;98;6;5
62526;84;Male;2000;IL;110;17;3
49316;35;Female;2000;MI;36;5;5
28209;75;Female;3000;NC;272;33;3
48367;88;Male;2000;MI;465;43;5
92123;60;Female;5000;CA;170;3;50
33870;78;Female;6000;FL;49;5;5
33770;91;Female;1000;FL;225;9;10
33027;69;Female;3000;FL;41;4;5
91316;50;U;6000;CA;50;2;25
66502;54;Male;4000;KS;88;10;3
77044;37;Female;2000;TX;105;7;5
28465;46;Female;5000;NC;60;4;10
30041;29;Female;3000;GA;20;1;20
90604;45;Female;4000;CA;37;3;10
85302;80;Female;2000;AZ;389;16;15
91304;48;Female;5000;CA;340;25;5
67124;68;Male;1000;KS;117;10;5
77059;39;Female;7000;TX;78;6;5
56156;62;Male;7000;MN;35;2;10
97850;57;Female;3000;OR;33;8;3
63005;74;Male;7000;MO;233;14;10
75056;61;Female;2000;TX;110;10;5
48162;61;Male;5000;MI;55;3;5
95128;46;Male;5000;CA;76;5;10
61350;74;Male;2000;IL;94;20;3
98672;82;Female;2000;WA;89;10;3
77089;55;Female;4000;TX;42;4;5
48340;72;Male;5000;MI;122;9;10
38018;51;Male;6000;TN;70;7;5
67218;73;Male;2000;KS;152;13;5
93030;73;Female;4000;CA;133;8;10
48346;81;Male;6000;MI;234;28;3
77802;59;Male;5000;TX;45;2;20
47712;41;Male;2000;IN;128;14;5
72756;61;Male;7000;AR;150;7;10
91801;20;Female;4000;CA;20;1;20
71446;72;Female;2000;LA;25;1;25
33509;56;Female;4000;FL;49;5;5
97708;42;Female;7000;OR;38;4;5
63130;70;Female;2000;MO;66;6;10
47421;86;Male;5000;IN;65;11;3
35235;77;Male;5000;AL;220;16;5
54177;54;Male;5000;WI;44;6;5
36541;48;Female;2000;AL;202;22;1
48858;82;Male;1000;MI;146;12;5
82070;50;Male;3000;WY;25;1;25
33063;70;Female;4000;FL;43;9;3
33761;38;Male;7000;FL;265;16;10
63090;81;Female;1000;MO;150;13;5
33133;80;Male;2000;FL;117;12;5
33070;74;Male;4000;FL;278;22;5
30571;56;Male;7000;GA;219;14;5
46375;74;Male;5000;IN;218;8;3
52803;72;Female;1000;IA;44;3;10
92118;88;Male;5000;CA;160;35;1
94928;78;Female;2000;CA;135;23;2
99206;51;Female;3000;WA;91;5;10
73507;83;Female;2000;OK;25;3;5
60639;41;Male;6000;IL;115;5;15
85248;76;Female;4000;AZ;108;9;5
73116;86;Female;5000;OK;161;19;1
27107;44;Female;3000;NC;77;4;10
48103;40;Female;4000;MI;75;4;10
92308;72;Male;4000;CA;150;16;3
29342;34;Female;2000;SC;35;4;5
75230;76;Male;7000;TX;70;3;5
60302;50;Male;7000;IL;32;3;10
28601;76;Male;2000;NC;105;11;5
79339;74;Female;3000;TX;152;11;3
66606;29;Male;4000;KS;127;10;5
42038;72;Male;3000;KY;81;5;15
38555;58;Female;6000;TN;60;2;20
95926;80;Female;2000;CA;128;13;5
90630;44;Female;6000;CA;126;9;5
23178;68;Female;7000;VA;97;6;5
33060;32;Female;4000;FL;120;13;5
30078;48;Male;7000;GA;66;6;10
48093;29;Female;2000;MI;93;10;5
95820;33;Female;3000;CA;119;9;2
95917;80;Female;2000;CA;276;24;5
55441;43;Female;5000;MN;112;8;5
48170;53;Female;4000;MI;244;17;5
80403;69;Male;5000;CO;98;11;5
85258;76;Male;6000;AZ;308;22;5
77035;58;Female;5000;TX;38;12;2
48206;80;Female;1000;MI;155;12;5
55046;35;Female;5000;MN;50;3;5
39180;54;Female;5000;MS;51;4;10
28358;62;Female;4000;NC;40;5;5
33510;38;Male;4000;FL;80;6;3
40515;89;Male;1000;KY;74;10;3
42721;61;Female;7000;KY;118;23;2
90008;74;Male;5000;CA;31;3;5
49348;57;Female;5000;MI;140;8;10
52802;30;Male;4000;IA;84;7;5
33147;34;Female;2000;FL;34;2;10
37912;32;Male;3000;TN;47;4;10
61938;43;Male;5000;IL;218;22;5
63664;78;Female;4000;MO;28;1;28
33176;86;Male;7000;FL;201;23;5
37415;37;Male;5000;TN;190;17;5
60473;78;Male;2000;IL;91;6;5
31763;32;Male;2000;GA;46;3;10
85705;38;Male;5000;AZ;95;8;3
48083;94;Female;5000;MI;188;28;2
94402;83;Female;5000;CA;50;3;15
53711;40;Female;4000;WI;111;13;3
90715;43;Male;2000;CA;20;1;20
78750;42;Female;7000;TX;40;2;20
32095;84;Female;2000;FL;132;19;5
62466;62;Female;7000;IL;152;11;5
32548;78;Male;2000;FL;61;8;3
60102;39;Male;5000;IL;31;3;5
27601;75;Female;1000;NC;96;9;5
66611;94;Male;2000;KS;622;9;5
95324;91;Female;1000;CA;142;13;10
62226;41;Male;5000;IL;35;3;5
33167;79;Male;2000;FL;111;11;5
41015;83;Male;2000;KY;178;17;3
89115;46;Male;4000;NV;90;3;20
80010;57;Female;3000;CO;61;8;3
62040;66;Female;1000;IL;49;9;3
92373;72;Female;2000;CA;15;1;15
64118;50;Female;5000;MO;188;14;6
34236;84;Male;6000;FL;42;5;5
63109;79;Female;1000;MO;210;19;5
92399;80;Female;1000;CA;45;4;5
95610;65;Male;7000;CA;170;10;10
50125;68;Female;3000;IA;20;1;20
33064;63;Female;5000;FL;67;5;5
79907;39;Female;2000;TX;128;8;3
47341;32;Female;1000;IN;45;2;20
28227;80;Male;3000;NC;145;9;15
79412;47;Male;2000;TX;235;10;10
53083;57;Male;7000;WI;63;9;5
31210;50;Female;3000;GA;106;15;3
49201;53;Male;6000;MI;107;9;5
93306;89;Female;3000;CA;336;21;5
75115;47;Male;6000;TX;391;15;15
63304;55;Male;7000;MO;82;6;5
72946;44;Female;4000;AR;46;5;6
77713;72;Female;5000;TX;92;9;5
55426;51;Male;3000;MN;81;11;1
28173;81;Female;7000;NC;523;32;5
48813;44;Male;6000;MI;20;1;20
97501;72;Male;2000;OR;32;3;5
48060;35;Female;4000;MI;30;2;10
39553;42;Female;2000;MS;51;5;5
29627;50;Female;3000;SC;119;23;3
60620;77;Female;5000;IL;569;52;5
98366;61;Female;3000;WA;210;31;2
78628;65;Male;3000;TX;20;2;5
29710;72;Male;3000;SC;163;14;3
85715;73;Male;3000;AZ;37;4;5
62513;63;Male;2000;IL;53;5;5
49230;63;Male;2000;MI;15;1;15
35226;42;Male;4000;AL;145;6;20
95003;79;Female;4000;CA;280;13;5
85234;44;Male;6000;AZ;120;16;3
73162;49;Male;4000;OK;34;3;10
60641;74;Male;2000;IL;102;9;5
93908;44;Male;7000;CA;30;3;5
60423;69;Female;1000;IL;54;10;5
29365;54;Female;4000;SC;156;21;5
48316;58;Male;5000;MI;115;8;10
75147;64;Male;6000;TX;123;10;3
48653;35;Female;6000;MI;15;1;15
28716;41;Female;5000;NC;220;14;5
36344;46;Female;7000;AL;57;5;5
91773;76;Female;6000;CA;50;4;5
64067;56;Female;1000;MO;15;1;15
81004;44;Female;1000;CO;33;2;13
85311;68;Female;2000;AZ;56;5;5
80004;80;Male;5000;CO;25;4;5
49644;79;Male;5000;MI;67;5;10
31569;53;Female;4000;GA;69;5;10
85541;36;Female;5000;AZ;100;17;3
63084;66;Female;5000;MO;60;6;3
49610;83;Male;3000;MI;183;18;5
92020;28;Male;6000;CA;36;3;5
80110;68;Female;2000;CO;80;9;3
53402;56;Female;5000;WI;173;21;2
77090;40;Female;4000;TX;55;3;5
34205;91;J;2000;FL;91;9;5
95008;41;Male;7000;CA;164;14;3
70128;73;Male;2000;LA;102;19;3
76021;51;Female;7000;TX;49;6;5
92691;35;Male;6000;CA;98;6;5
33936;58;Female;4000;FL;571;22;6
91401;36;Female;3000;CA;67;6;10
36263;50;Female;5000;AL;20;1;20
68164;86;Male;7000;NE;176;12;5
75049;76;Female;1000;TX;30;8;3
93223;65;Female;2000;CA;40;3;10
39571;49;Female;7000;MS;55;2;25
33634;62;Female;3000;FL;98;18;3
97068;85;Male;6000;OR;115;10;5
97008;89;Female;4000;OR;169;9;15
28083;79;Male;6000;NC;297;26;5
97448;41;Female;5000;OR;119;10;3
31707;52;Female;4000;GA;25;2;10
33767;31;Female;4000;FL;109;10;3
22192;28;Male;1000;VA;112;13;5
52501;47;Male;3000;IA;70;5;10
47130;50;Female;5000;IN;105;4;20
32767;84;Female;2000;FL;73;13;3
62035;76;Male;2000;IL;130;17;3
42214;36;Female;3000;KY;185;15;4
30338;36;Female;5000;GA;23;4;2
38655;77;Female;3000;MS;102;20;5
94525;98;U;7000;CA;140;15;5
70433;50;Male;5000;LA;45;4;10
60644;44;Female;4000;IL;15;1;15
62960;66;Female;4000;IL;140;24;1
32533;61;Female;3000;FL;146;14;5
85205;70;Female;1000;AZ;625;15;5
92008;79;Female;2000;CA;243;13;3
53098;28;Female;5000;WI;15;1;15
79414;76;Male;2000;TX;42;5;5
32818;78;Male;1000;FL;35;2;15
30474;56;Female;7000;GA;23;2;3
60013;41;Female;5000;IL;96;8;6
90502;46;Female;3000;CA;74;7;10
55806;46;Female;5000;MN;57;8;3
85033;37;Male;3000;AZ;60;3;10
60089;48;Male;5000;IL;103;7;5
90049;56;Male;7000;CA;36;4;5
76632;63;Female;5000;TX;45;5;5
60521;30;Female;7000;IL;20;1;20
33160;91;Female;5000;FL;1655;47;3
32124;58;Female;5000;FL;90;13;5
33823;47;Female;5000;FL;132;11;5
78253;58;Male;4000;TX;15;1;15
98001;55;Male;6000;WA;70;4;10
33150;68;Female;1000;FL;25;1;25
53097;45;Female;6000;WI;39;4;5
91724;59;Female;5000;CA;189;17;5
93001;43;Male;5000;CA;20;1;20
56649;72;Female;2000;MN;255;29;5
48819;80;Female;2000;MI;42;4;10
33480;73;Male;6000;FL;157;13;10
92376;57;Male;5000;CA;70;9;3
60139;50;Female;6000;IL;187;13;10
92056;80;Male;1000;CA;106;10;5
