ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
55404;92;Female;1000;MN;20;1;20
95670;36;Female;2000;CA;15;1;15
37763;79;Female;3000;TN;93;10;5
57701;44;Male;3000;SD;32;3;6
46303;58;Male;2000;IN;21;2;6
78232;38;Female;5000;TX;63;7;5
51503;40;Male;5000;IA;30;6;3
63780;70;Male;2000;MO;157;9;10
94806;45;Male;4000;CA;42;3;10
92886;83;Female;6000;CA;158;19;0
47960;88;Male;2000;IN;70;18;1
76020;42;Female;5000;TX;20;3;5
60118;39;Female;7000;IL;119;8;5
76021;61;Female;5000;TX;22;3;5
33010;26;Male;4000;FL;234;9;5
95826;53;Female;5000;CA;162;7;10
89003;60;Male;4000;NV;15;1;15
90043;71;Male;1000;CA;20;1;20
53220;36;Female;3000;WI;197;15;5
95616;56;Female;4000;CA;100;5;10
80003;80;Female;4000;CO;126;8;10
53119;39;Female;2000;WI;110;3;25
98360;64;Male;2000;WA;46;5;3
87111;68;Female;5000;NM;25;2;5
52804;63;Female;4000;IA;50;2;25
29020;51;Female;6000;SC;183;11;3
75010;69;Female;6000;TX;82;7;5
95050;40;Female;6000;CA;27;3;3
98244;49;Female;4000;WA;88;7;5
29006;60;Female;1000;SC;152;11;10
27546;54;Female;1000;NC;74;14;2
25526;68;Female;4000;WV;73;12;3
79022;78;Female;5000;TX;25;3;5
94533;54;Female;1000;CA;77;4;10
90047;44;Female;4000;CA;162;12;4
35758;58;Male;5000;AL;45;5;5
92069;77;Female;5000;CA;235;26;3
76206;76;Male;2000;TX;476;36;5
59442;28;Male;4000;MT;20;1;20
34237;76;Female;1000;FL;166;14;3
32583;51;Female;5000;FL;30;2;10
87401;73;Male;2000;NM;25;1;25
28719;82;Female;2000;NC;26;2;10
91356;76;Female;7000;CA;170;9;10
34683;72;Female;2000;FL;115;7;5
98115;73;Female;3000;WA;46;3;6
46368;54;Female;2000;IN;434;56;2
34761;52;Male;5000;FL;52;3;10
33165;62;Female;4000;FL;60;5;10
98629;50;Male;4000;WA;33;5;5
63301;55;Female;6000;MO;117;9;5
60187;69;Female;7000;IL;82;6;10
28650;27;Female;5000;NC;190;16;6
64083;74;Female;5000;MO;124;9;5
33313;40;Female;6000;FL;135;4;25
32779;61;Female;6000;FL;30;2;10
53105;40;Male;3000;WI;41;3;10
74017;93;Male;2000;OK;305;12;25
75217;75;Female;2000;TX;174;42;3
70301;52;Male;7000;LA;58;5;5
67114;70;Male;5000;KS;24;7;2
46107;68;Female;1000;IN;37;5;3
46220;44;Female;3000;IN;32;3;5
73085;60;Male;7000;OK;336;27;5
49014;74;Male;3000;MI;115;11;5
48832;79;Male;3000;MI;40;7;5
27262;60;Male;3000;NC;728;30;6
71108;68;Male;5000;LA;18;3;3
65440;50;Female;7000;MO;178;15;5
48430;86;Female;4000;MI;129;17;5
60440;44;Female;5000;IL;15;1;15
32277;62;Male;4000;FL;96;6;10
92646;30;Female;5000;CA;56;4;10
33594;38;Male;2000;FL;35;3;5
98106;71;Female;4000;WA;144;13;5
60611;48;Female;3000;IL;32;4;3
50701;86;Female;3000;IA;153;19;0
80439;75;Male;5000;CO;60;4;0
90035;75;Female;6000;CA;58;8;5
68763;36;Female;2000;NE;140;14;3
62859;56;Male;5000;IL;114;8;10
92110;67;U;5000;CA;15;1;15
48623;38;Male;3000;MI;52;6;3
34471;84;Male;7000;FL;125;2;25
98390;38;Female;4000;WA;55;1;55
31601;80;Female;6000;GA;164;25;3
59102;73;Female;2000;MT;108;12;3
97206;45;Female;1000;OR;30;3;5
98548;40;Female;4000;WA;110;7;10
78748;61;Male;3000;TX;109;23;3
28139;78;Female;2000;NC;168;41;2
82935;52;Male;5000;WY;201;21;3
50010;83;Male;1000;IA;375;10;35
97017;52;Male;2000;OR;20;1;20
33023;36;Male;7000;FL;40;2;20
56343;55;Male;4000;MN;115;11;5
34450;48;Female;7000;FL;160;8;10
60477;53;Male;5000;IL;67;8;5
92116;71;Female;5000;CA;89;9;3
30058;78;Female;3000;GA;77;24;2
53711;58;Female;6000;WI;84;6;10
80525;45;Female;4000;CO;50;4;5
28562;73;Male;5000;NC;272;17;5
34748;56;Female;6000;FL;122;8;10
94555;78;Female;7000;CA;50;4;10
46360;62;Male;7000;IN;236;8;20
39180;42;Male;1000;MS;173;18;3
46307;76;Male;4000;IN;170;24;3
89512;68;Male;2000;NV;118;8;10
90803;74;Female;6000;CA;123;18;3
85202;88;Male;5000;AZ;98;17;2
94061;70;Male;7000;CA;127;12;5
53704;50;Male;4000;WI;25;2;10
53235;55;Female;3000;WI;80;4;10
32801;84;Female;1000;FL;176;29;2
37343;68;Male;4000;TN;109;12;5
94960;44;Male;6000;CA;15;1;15
40241;76;Female;6000;KY;20;1;20
47374;76;Female;4000;IN;77;8;5
60634;68;Male;2000;IL;81;25;3
90501;79;Female;3000;CA;172;14;5
80221;63;Male;3000;CO;70;4;5
38329;58;Female;3000;TN;30;4;5
87109;40;Male;2000;NM;52;4;5
50701;76;Female;1000;IA;81;14;3
60659;83;Female;2000;IL;174;17;5
32246;70;Female;5000;FL;91;9;5
53066;81;Male;5000;WI;102;19;2
94621;40;Male;4000;CA;71;10;3
33150;46;Male;5000;FL;66;4;10
35242;46;Male;5000;AL;80;4;20
92354;78;Male;1000;CA;129;14;5
93651;88;Male;6000;CA;95;22;3
79764;69;Male;2000;TX;53;8;3
71019;82;Male;4000;LA;115;11;5
80220;82;Female;3000;CO;84;6;10
30907;74;Female;5000;GA;69;8;3
91720;52;Male;4000;CA;251;28;5
66720;82;Female;2000;KS;262;16;10
31023;24;Male;2000;GA;57;7;3
55311;34;Male;5000;MN;120;8;5
90745;61;Female;5000;CA;157;7;5
66106;70;Male;4000;KS;114;9;5
32801;69;Female;1000;FL;89;8;5
32514;58;Male;4000;FL;101;13;3
46158;68;Male;7000;IN;254;19;5
90715;42;Female;5000;CA;47;6;3
92119;77;Female;2000;CA;172;13;5
34957;78;Female;2000;FL;71;16;2
73035;88;Female;2000;OK;145;19;5
46410;36;Male;6000;IN;355;15;10
60067;46;Female;6000;IL;15;1;15
63102;57;Female;7000;MO;71;4;10
71411;36;Female;2000;LA;181;18;5
27105;38;Male;5000;NC;82;7;3
93304;34;Female;3000;CA;20;1;20
60106;83;Male;3000;IL;109;9;5
99507;30;Male;1000;AK;15;1;15
54824;72;Female;3000;WI;82;6;5
97114;78;Female;1000;OR;273;38;5
62269;27;Male;5000;IL;164;8;10
27529;48;Female;2000;NC;20;2;5
94022;74;Male;6000;CA;95;4;20
29605;73;Female;5000;SC;669;32;5
80004;87;Female;1000;CO;112;22;1
33066;63;Female;3000;FL;157;17;5
78102;34;Female;5000;TX;15;1;15
92708;24;Male;5000;CA;20;2;5
63010;53;Male;5000;MO;137;4;25
47394;77;Female;2000;IN;112;11;5
63957;54;Female;1000;MO;160;12;3
29406;60;Male;4000;SC;15;1;15
90510;62;Male;1000;CA;35;2;15
27027;54;Female;2000;NC;61;11;3
84047;45;Female;3000;UT;40;2;20
98223;44;Female;5000;WA;25;1;25
67432;42;Male;1000;KS;160;16;5
75501;50;Female;5000;TX;34;4;3
48822;78;Female;4000;MI;170;26;2
94558;79;Female;6000;CA;62;10;3
62218;76;Male;1000;IL;89;12;3
46013;40;Female;6000;IN;66;7;5
30519;68;Male;5000;GA;20;1;20
48307;66;Female;5000;MI;42;5;5
98270;28;Female;4000;WA;15;1;15
99161;82;Male;3000;WA;25;1;25
94002;48;Female;2000;CA;63;9;5
38860;82;Female;5000;MS;240;13;5
94583;30;Female;6000;CA;115;10;3
33606;50;Female;4000;FL;149;27;2
27703;59;Female;6000;NC;52;4;10
33570;70;Male;3000;FL;68;8;5
98056;65;Male;2000;WA;144;16;5
81212;35;Male;6000;CO;30;2;10
49546;82;Male;5000;MI;137;9;3
48134;79;Male;1000;MI;190;19;4
28365;49;Female;5000;NC;48;6;3
98284;63;Female;5000;WA;140;12;5
27701;63;U;3000;NC;197;17;3
32244;39;Male;6000;FL;50;6;5
94121;68;Male;5000;CA;174;15;4
93245;52;Male;6000;CA;67;5;5
38018;49;Female;5000;TN;85;4;20
98405;56;Female;1000;WA;55;2;20
48604;59;Male;5000;MI;67;10;3
50317;64;Female;2000;IA;136;17;4
90710;83;U;4000;CA;40;2;20
49201;75;Female;4000;MI;115;20;3
34990;50;Male;2000;FL;105;13;3
48098;85;Female;5000;MI;57;5;10
48214;70;Female;1000;MI;35;3;5
29841;41;Female;7000;SC;115;6;5
32735;86;Female;7000;FL;47;4;10
70544;74;Female;3000;LA;25;7;3
75644;69;Male;1000;TX;626;32;5
60201;92;Male;7000;IL;90;5;10
60087;46;Male;5000;IL;25;1;25
85020;84;Female;6000;AZ;45;2;20
61571;73;Male;1000;IL;101;15;3
55311;76;Male;4000;MN;43;9;3
96782;66;Female;4000;HI;100;4;20
77062;69;Female;4000;TX;35;3;5
85008;27;Male;5000;AZ;15;1;15
53051;51;Male;7000;WI;127;10;5
57034;62;Female;3000;SD;100;8;5
61701;76;Female;2000;IL;50;2;25
60443;72;Female;5000;IL;86;6;10
33004;76;Male;1000;FL;49;4;5
85051;61;Male;6000;AZ;82;5;10
91040;82;Male;3000;CA;47;11;3
92315;62;Male;6000;CA;195;16;5
48126;86;Female;7000;MI;391;26;0
50126;90;Female;5000;IA;151;25;3
59762;45;Male;5000;MT;100;4;25
93065;71;Female;4000;CA;106;14;3
27512;46;Female;6000;NC;30;2;5
62526;52;Male;5000;IL;86;13;3
32641;70;Female;1000;FL;44;8;3
31768;86;U;5000;GA;195;9;10
97306;87;Male;2000;OR;228;22;3
76134;56;Male;4000;TX;20;1;20
72205;63;Female;6000;AR;30;2;10
98058;58;Male;4000;WA;37;3;10
27214;58;Female;2000;NC;25;1;25
51104;49;Female;5000;IA;44;10;3
60525;72;Male;6000;IL;64;8;5
33463;61;Male;2000;FL;74;6;5
63961;60;Female;1000;MO;85;5;5
49915;84;Female;1000;MI;162;23;3
28387;86;Male;2000;NC;40;4;5
28052;79;Female;4000;NC;75;5;10
85705;60;Male;3000;AZ;30;3;5
37766;92;Male;1000;TN;45;5;5
98328;62;Male;5000;WA;39;6;5
60004;79;Female;4000;IL;208;18;5
48658;84;Female;3000;MI;221;22;7
94087;92;Female;6000;CA;264;24;3
95828;51;Female;5000;CA;130;10;10
75007;50;Female;7000;TX;71;14;3
30240;43;Male;7000;GA;57;8;2
39350;60;Female;4000;MS;130;14;1
48034;67;Female;4000;MI;25;1;25
91770;78;Female;2000;CA;161;8;10
94015;72;Female;7000;CA;56;12;3
37912;72;Male;2000;TN;127;11;5
32256;74;Female;1000;FL;296;24;5
75287;50;Female;7000;TX;25;2;10
93423;58;Female;5000;CA;113;15;5
37211;53;Female;6000;TN;124;13;5
35773;80;Male;4000;AL;196;21;5
38614;68;Female;7000;MS;39;3;10
55391;57;Female;3000;MN;55;3;10
60067;38;Male;7000;IL;55;3;10
27406;52;Male;4000;NC;80;12;5
34680;80;Male;2000;FL;354;22;4
35216;48;Female;5000;AL;114;7;10
76567;74;Female;1000;TX;25;1;25
77585;63;Male;3000;TX;93;6;5
27520;69;Female;3000;NC;70;11;3
75224;65;Female;6000;TX;109;6;10
60126;73;Male;6000;IL;63;8;3
98409;83;Male;1000;WA;185;18;5
34974;52;Male;4000;FL;58;5;5
99577;58;Male;2000;AK;60;6;5
49627;72;Male;7000;MI;31;3;5
55330;44;Female;5000;MN;15;1;15
48026;39;Female;5000;MI;48;4;5
49001;56;Female;3000;MI;49;7;3
33543;77;Male;2000;FL;26;4;5
53219;73;Female;2000;WI;353;25;5
33415;71;Female;4000;FL;53;4;5
30035;52;Female;3000;GA;126;11;5
61801;49;Male;4000;IL;227;7;25
69101;70;Female;6000;NE;78;24;2
35216;34;Male;5000;AL;50;3;10
54806;46;Male;3000;WI;53;12;3
66503;32;Male;2000;KS;94;4;20
94558;38;Female;3000;CA;30;2;10
47346;72;Female;3000;IN;150;12;3
33177;64;Female;5000;FL;215;15;5
93960;72;Female;2000;CA;25;2;10
80401;72;Male;5000;CO;122;22;3
71603;59;Male;6000;AR;46;4;5
51041;38;Female;6000;IA;1283;35;5
33019;84;Male;3000;FL;109;9;5
98033;93;Male;6000;WA;80;8;3
36420;54;Female;2000;AL;22;3;5
98446;82;Male;2000;WA;31;6;5
90034;74;Male;1000;CA;106;5;18
33483;68;Male;6000;FL;20;1;20
33852;88;Female;1000;FL;20;2;5
97338;57;Male;2000;OR;124;10;5
48178;45;Female;4000;MI;267;18;5
94564;70;Male;6000;CA;95;12;5
77365;64;Female;1000;TX;142;20;3
38671;77;Female;7000;MS;112;13;5
95624;62;Female;4000;CA;91;7;5
88030;54;Male;1000;NM;134;17;3
49004;71;Female;6000;MI;35;3;5
70116;72;Female;5000;LA;172;26;3
55445;69;Male;4000;MN;29;5;3
61776;72;Female;2000;IL;96;14;3
62801;49;Male;3000;IL;79;5;5
76273;60;Female;5000;TX;92;8;5
91301;75;Male;4000;CA;135;16;5
80918;47;Female;6000;CO;243;22;3
37174;34;Male;6000;TN;39;6;3
74107;74;Male;2000;OK;30;3;5
85215;55;Male;6000;AZ;113;12;3
48025;80;Female;3000;MI;159;24;5
29625;88;Male;2000;SC;15;1;15
63361;60;Female;3000;MO;20;1;20
71730;47;Female;6000;AR;20;1;20
99224;82;Female;1000;WA;125;14;1
60091;90;Male;6000;IL;89;4;10
33301;74;Female;1000;FL;413;19;5
95695;67;Female;4000;CA;250;14;5
77346;75;Female;7000;TX;63;19;1
33704;31;Male;4000;FL;164;8;10
94552;58;Female;6000;CA;480;9;25
30907;52;Female;6000;GA;43;9;3
95993;66;Female;4000;CA;160;8;10
89119;77;Male;2000;NV;95;8;5
92345;70;Female;1000;CA;129;19;3
34476;72;Female;2000;FL;115;16;1
91362;53;Male;7000;CA;98;12;5
48178;52;Male;5000;MI;15;1;15
95621;71;Female;5000;CA;188;19;5
38225;67;Male;2000;TN;165;18;3
71251;70;Male;4000;LA;272;23;10
79065;79;Female;3000;TX;272;18;10
77089;44;Male;6000;TX;124;13;3
54901;83;Female;5000;WI;120;6;10
31709;64;Female;2000;GA;35;2;10
80906;28;Female;2000;CO;26;2;10
48167;74;Female;4000;MI;52;8;3
71103;78;Female;1000;LA;45;3;5
92027;77;Female;1000;CA;169;17;5
36544;56;Male;2000;AL;174;28;3
90247;43;Female;5000;CA;70;2;35
46071;56;Female;4000;IN;135;13;3
65340;48;Female;5000;MO;172;23;3
63025;38;Female;6000;MO;45;2;20
98124;44;Female;3000;WA;20;1;20
75459;80;Female;3000;TX;40;4;10
65613;50;Male;4000;MO;15;1;15
97360;58;Male;4000;OR;81;10;5
33634;67;Male;5000;FL;57;8;3
48170;94;Male;4000;MI;20;1;20
55027;49;Male;3000;MN;50;7;3
48331;54;Female;7000;MI;580;48;5
60525;45;Female;5000;IL;72;6;5
28732;44;Female;2000;NC;40;4;5
37716;56;Male;4000;TN;117;12;5
98373;44;Male;7000;WA;25;1;25
85382;82;Female;4000;AZ;103;7;3
78626;38;Female;6000;TX;39;7;5
89120;51;U;5000;NV;20;2;5
60619;68;Female;1000;IL;31;3;5
33948;67;Male;2000;FL;45;5;3
85023;73;Male;1000;AZ;40;2;20
28002;72;Female;5000;NC;36;4;3
95949;62;Female;5000;CA;40;7;3
66079;49;Female;4000;KS;106;9;5
34983;55;Male;6000;FL;45;4;5
63116;87;Male;1000;MO;164;17;5
90631;40;Female;3000;CA;15;1;15
95842;44;Male;4000;CA;200;21;5
48228;83;Male;2000;MI;90;4;15
48186;48;Female;3000;MI;142;6;20
81301;89;Female;3000;CO;145;17;5
79601;49;Female;4000;TX;26;4;3
95212;45;Male;6000;CA;70;3;10
61438;76;Male;2000;IL;58;15;2
33904;72;Male;4000;FL;131;10;3
79245;81;Male;1000;TX;50;2;25
40258;69;Male;2000;KY;84;7;5
90303;65;Female;1000;CA;106;13;3
29388;37;Female;5000;SC;145;6;20
32779;75;Male;5000;FL;82;10;3
61443;94;Female;2000;IL;113;31;2
32578;86;Male;1000;FL;147;14;5
80020;79;Male;5000;CO;115;12;5
96161;70;Female;3000;CA;20;1;20
27909;90;Female;1000;NC;186;10;10
97219;79;Female;1000;OR;147;12;5
89423;54;Female;3000;NV;50;2;25
92392;76;Female;4000;CA;208;12;5
47130;50;U;5000;IN;36;4;5
37066;34;Male;4000;TN;20;1;20
91775;58;Female;6000;CA;59;3;15
65793;30;Female;4000;MO;20;1;20
91789;50;Female;5000;CA;441;25;5
70115;82;Male;2000;LA;116;8;10
78114;55;Male;1000;TX;65;5;5
78557;26;Female;3000;TX;38;4;3
54971;76;Male;4000;WI;90;10;5
77380;49;Female;6000;TX;70;4;10
32931;88;Male;2000;FL;98;23;3
38345;56;Female;3000;TN;57;6;5
55720;60;Male;6000;MN;121;17;3
27410;54;Female;6000;NC;40;4;5
77056;54;Female;7000;TX;85;4;10
48187;72;Female;5000;MI;30;4;5
49321;58;Female;4000;MI;65;5;10
33611;69;Female;5000;FL;65;4;10
77346;63;Male;3000;TX;82;6;10
85746;31;Male;4000;AZ;102;15;4
32694;72;Female;2000;FL;76;7;5
47335;60;Female;2000;IN;26;2;10
80231;41;Female;4000;CO;59;6;5
30705;46;Female;3000;GA;38;6;5
48732;52;Female;5000;MI;146;13;3
92672;39;Female;1000;CA;88;7;3
67357;54;Male;7000;KS;260;13;2
85202;70;Female;7000;AZ;150;10;10
30076;27;Female;6000;GA;26;2;10
95252;57;Female;6000;CA;25;1;25
98199;60;Male;5000;WA;45;7;5
76385;50;Female;5000;TX;32;2;15
92562;70;Female;6000;CA;116;14;5
48146;82;Female;4000;MI;352;26;5
60091;74;Female;6000;IL;52;7;3
75042;57;Female;5000;TX;86;25;2
74126;71;Female;1000;OK;111;15;5
37069;50;Male;6000;TN;139;16;3
36360;76;Female;1000;AL;20;1;20
90241;80;Female;2000;CA;83;15;2
39429;81;Male;6000;MS;203;34;1
80512;40;Female;4000;CO;25;1;25
33905;68;Male;4000;FL;62;8;5
63382;77;Female;5000;MO;167;21;3
75969;46;Male;6000;TX;55;9;3
90802;53;Male;1000;CA;20;1;20
98370;60;Male;5000;WA;25;1;25
63343;73;Female;1000;MO;145;19;5
48439;44;Female;5000;MI;28;2;13
94558;50;Male;5000;CA;150;16;3
71203;79;Female;2000;LA;140;22;5
77581;58;Female;6000;TX;57;5;10
93611;63;Male;2000;CA;23;1;23
96819;76;Female;4000;HI;25;1;25
94502;58;Female;7000;CA;25;1;25
46517;66;Female;2000;IN;92;8;5
84117;74;Male;7000;UT;60;3;10
93304;62;Female;5000;CA;114;14;5
96001;32;Female;6000;CA;48;4;3
98837;40;Female;5000;WA;35;6;5
56379;43;Male;3000;MN;151;16;5
97071;64;Male;2000;OR;67;16;2
98264;47;Female;2000;WA;40;4;10
76834;76;Female;2000;TX;116;21;3
88119;60;Male;1000;NM;42;5;5
36207;40;Male;7000;AL;137;12;4
80231;86;Male;4000;CO;124;9;10
79703;56;Male;6000;TX;449;20;10
36110;80;Female;1000;AL;252;17;10
94121;53;Male;6000;CA;113;12;5
77624;63;Female;2000;TX;98;6;6
98115;82;Male;5000;WA;42;4;5
63390;48;Female;1000;MO;20;1;20
73703;30;Male;2000;OK;25;1;25
77099;48;Female;4000;TX;30;2;15
77836;26;Male;4000;TX;80;9;3
55311;55;Female;7000;MN;110;11;10
33187;42;Male;6000;FL;40;2;20
95062;68;Female;7000;CA;218;14;5
94501;58;Male;5000;CA;70;8;5
64505;74;Female;2000;MO;178;17;5
70769;31;Male;5000;LA;25;1;25
77502;67;Male;3000;TX;167;16;5
49893;60;Female;3000;MI;73;13;2
93292;32;Female;5000;CA;60;4;10
28262;69;Female;2000;NC;62;5;10
74014;74;Male;2000;OK;15;1;15
28147;62;Female;5000;NC;25;1;25
81601;53;Female;4000;CO;25;1;25
49014;31;Female;1000;MI;75;11;2
92672;57;Female;5000;CA;80;5;10
77488;43;Female;4000;TX;91;16;3
30906;70;Male;4000;GA;30;3;5
93640;36;Male;4000;CA;54;4;10
84121;88;Male;3000;UT;110;6;10
64507;94;Male;3000;MO;86;14;3
74447;81;Male;1000;OK;21;3;5
32216;62;Female;7000;FL;30;3;5
91910;74;Female;7000;CA;119;13;5
76484;76;Male;3000;TX;61;5;5
38017;28;Female;5000;TN;130;11;10
48383;48;Female;6000;MI;35;2;10
64133;62;Female;4000;MO;143;11;5
90405;46;Female;6000;CA;104;4;23
78801;77;Female;2000;TX;98;8;2
53405;60;Male;7000;WI;75;3;25
30096;71;Male;5000;GA;147;5;20
60411;62;Male;4000;IL;25;1;25
48201;90;Female;1000;MI;253;20;5
47715;46;Male;2000;IN;40;2;20
85237;72;Female;2000;AZ;85;5;5
83536;67;Male;3000;ID;38;6;5
33617;39;Female;2000;FL;115;4;20
55108;46;Female;5000;MN;50;3;10
93722;84;Female;1000;CA;30;2;10
48210;38;U;1000;MI;53;5;3
62238;87;Male;2000;IL;151;15;5
27018;72;Male;2000;NC;35;3;5
48307;43;Female;4000;MI;155;8;15
33603;80;Male;4000;FL;89;6;10
60421;69;Male;6000;IL;25;2;10
95020;38;Female;3000;CA;187;9;5
81506;85;Female;2000;CO;15;1;15
48038;73;Female;5000;MI;127;9;5
33168;46;Female;5000;FL;50;2;10
55963;42;Male;4000;MN;165;8;0
86301;68;Male;4000;AZ;129;21;5
99336;47;Female;1000;WA;68;4;10
35801;38;Male;3000;AL;103;15;3
61610;40;Female;2000;IL;20;1;20
54166;42;Female;6000;WI;30;3;5
27107;73;Male;5000;NC;217;11;10
80817;92;Male;1000;CO;36;9;2
35447;76;Female;1000;AL;39;8;3
53098;62;Male;4000;WI;106;14;0
63445;82;Female;1000;MO;440;57;3
70005;68;Female;3000;LA;151;9;10
48658;54;Female;5000;MI;33;2;10
60601;85;Male;1000;IL;86;18;1
90713;75;Female;4000;CA;123;17;3
58103;84;Female;2000;ND;30;1;30
60056;87;Female;4000;IL;15;1;15
30809;60;Female;7000;GA;160;6;20
84337;49;Female;4000;UT;58;5;3
73044;84;Female;5000;OK;105;11;3
67037;36;Female;3000;KS;37;3;10
49726;92;Male;2000;MI;318;16;2
32417;32;Female;2000;FL;25;2;5
48414;85;Female;2000;MI;62;10;3
34292;82;Female;5000;FL;104;11;5
27612;80;Female;1000;NC;50;6;5
93446;59;Female;4000;CA;173;12;5
33166;54;Female;4000;FL;25;2;10
60441;72;Male;7000;IL;25;1;25
48028;59;Female;3000;MI;34;4;5
74965;78;Female;1000;OK;127;13;5
63010;37;Male;6000;MO;110;3;10
76133;97;Male;1000;TX;48;7;3
78746;61;Female;5000;TX;172;18;3
27614;70;Female;2000;NC;110;6;3
78745;42;Female;3000;TX;58;5;5
29042;62;Female;2000;SC;140;10;3
28374;34;Male;5000;NC;30;2;10
70461;46;Male;5000;LA;30;1;30
63334;60;Male;1000;MO;155;14;5
75218;67;Male;4000;TX;87;7;5
76117;79;Male;1000;TX;15;1;15
60153;36;Female;4000;IL;220;14;0
28027;93;Female;2000;NC;60;4;5
29150;69;Male;2000;SC;235;29;5
48080;88;Male;1000;MI;101;8;5
90732;48;Male;6000;CA;32;2;10
70062;30;Female;3000;LA;203;24;3
49017;71;Female;2000;MI;144;11;10
35503;87;Male;2000;AL;172;15;3
62521;66;Male;2000;IL;71;6;5
27534;51;Male;7000;NC;91;6;10
29501;55;Female;4000;SC;35;2;10
74105;73;Female;2000;OK;575;34;5
91208;76;Female;6000;CA;387;20;1
46041;78;Female;2000;IN;20;1;20
51503;44;Male;4000;IA;74;11;3
54304;47;Female;3000;WI;185;7;10
36541;56;Female;4000;AL;20;1;20
95356;22;Male;7000;CA;20;1;20
91350;54;Female;5000;CA;37;4;5
48703;77;Female;5000;MI;69;14;1
93635;39;Male;4000;CA;210;21;3
97420;58;Female;2000;OR;112;14;4
64082;88;Female;6000;MO;128;11;7
55075;29;Male;6000;MN;100;10;5
96818;32;Female;5000;HI;35;5;3
97525;85;Male;2000;OR;404;15;5
76448;74;Female;6000;TX;69;6;5
71457;48;Female;4000;LA;75;4;15
77351;69;Female;2000;TX;105;15;3
37922;56;Female;6000;TN;129;12;5
92019;70;Male;1000;CA;58;7;5
37166;58;Male;6000;TN;75;4;10
78245;54;Male;4000;TX;107;12;5
51534;46;Male;4000;IA;108;10;5
76133;87;Female;1000;TX;183;21;3
63011;64;Male;5000;MO;55;5;5
92027;75;Female;2000;CA;131;25;3
62339;40;Female;1000;IL;80;15;3
53562;38;Male;2000;WI;41;5;5
53095;75;Female;2000;WI;34;7;3
70119;73;Female;5000;LA;159;16;3
92704;28;Male;1000;CA;64;8;4
89502;79;Female;4000;NV;268;29;5
46806;73;Female;2000;IN;119;17;3
54235;85;Female;1000;WI;102;21;2
60415;79;Male;1000;IL;82;21;1
63116;74;Female;2000;MO;184;22;5
28804;72;Male;2000;NC;44;4;5
98125;81;Male;7000;WA;70;9;5
72015;73;Male;1000;AR;99;7;5
76834;67;Male;1000;TX;378;36;3
49919;48;Female;4000;MI;30;11;2
35224;56;Female;5000;AL;89;17;2
63376;39;Male;4000;MO;77;8;5
75956;74;Female;5000;TX;95;5;10
94116;96;Female;5000;CA;301;33;3
34695;47;Male;7000;FL;20;1;20
37643;67;Female;1000;TN;92;9;5
97062;80;Female;2000;OR;152;19;5
82901;80;Female;1000;WY;137;17;3
95132;49;Male;6000;CA;25;2;5
29593;66;Male;1000;SC;46;4;5
74136;60;Female;6000;OK;35;3;5
60619;83;Female;6000;IL;69;9;5
93455;69;Female;6000;CA;162;15;5
33304;72;Male;5000;FL;149;14;5
68850;52;Male;5000;NE;325;9;10
30135;66;Female;3000;GA;58;7;3
27707;59;Female;7000;NC;100;4;25
78154;75;Female;3000;TX;86;7;5
27513;65;Female;5000;NC;120;12;5
70503;50;Female;7000;LA;54;4;10
98103;58;Male;4000;WA;45;2;20
72903;42;Male;5000;AR;229;12;10
65803;76;Female;2000;MO;245;16;5
38135;78;Female;1000;TN;181;14;5
33990;62;U;4000;FL;134;10;5
77802;92;Female;6000;TX;283;33;3
94533;38;Female;4000;CA;47;4;5
85375;58;Male;4000;AZ;20;1;20
46815;92;Female;1000;IN;207;22;3
30004;50;Female;4000;GA;49;4;5
37920;68;Female;2000;TN;38;5;5
62707;42;Male;6000;IL;90;9;3
40356;44;Male;6000;KY;58;7;3
32068;40;Male;3000;FL;36;3;10
92009;77;Male;5000;CA;45;13;1
77437;53;Male;5000;TX;57;5;10
52540;38;Female;3000;IA;83;15;4
91320;47;Male;7000;CA;36;3;10
48227;51;Male;4000;MI;90;16;5
95823;72;Male;5000;CA;95;9;3
60068;83;Male;6000;IL;63;12;3
77705;73;Male;2000;TX;141;12;10
96793;82;Male;1000;HI;180;7;5
46158;50;Female;3000;IN;40;6;3
77391;51;Male;2000;TX;71;6;3
60002;78;Female;1000;IL;20;1;20
34684;83;Female;1000;FL;352;42;3
33321;90;Male;1000;FL;131;10;5
33021;79;Male;3000;FL;192;8;10
28358;48;Female;3000;NC;15;1;15
95949;80;Female;5000;CA;20;1;20
92627;83;Male;5000;CA;139;10;3
85748;77;Male;3000;AZ;247;17;5
33461;75;Female;3000;FL;87;8;5
81212;39;Female;4000;CO;20;1;20
49735;91;Female;2000;MI;136;10;10
62618;45;Male;7000;IL;209;19;5
32724;81;Male;2000;FL;87;30;1
48823;86;Male;5000;MI;200;8;10
30345;44;Female;5000;GA;25;1;25
84790;66;Male;6000;UT;45;4;5
77275;74;Male;3000;TX;42;3;10
81623;49;Male;7000;CO;800;10;25
89509;51;Female;2000;NV;71;4;5
32137;77;Male;7000;FL;48;7;3
30096;59;Male;5000;GA;145;8;5
60532;39;Female;7000;IL;50;1;50
27258;70;Female;1000;NC;52;9;5
30066;62;Male;5000;GA;83;6;10
79703;38;Female;4000;TX;110;8;5
